Stock ID,Stock Name,Jurisdiction,FMP,Science Center,Regional Ecosystem,FSSI Stock?,ITIS Taxon Serial Number,Scientific Name,Common Name,Stock Area,Assessment ID,Assessment Year,Assessment Month,Last Data Year,Update Type,Review Result,B Year,Estimated B,B Unit,B Basis,Blimit,Blimit Basis,Bmsy,Bmsy Basis,B/Blimit,B/Bmsy,MSY,MSY Unit
10483,Chinook salmon - Washington Coast: Hoko Summer/Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Hoko Summer/Fall,9676,2019,2,2018,,Full acceptance,2018,1508,Adult Spawners (hatchery + natural),Escapement - 3 Year Geometric Mean,425,MSST Escapement,850,Smsy Escapement Goal,3.548000097,1.774000049,,
10483,Chinook salmon - Washington Coast: Hoko Summer/Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Hoko Summer/Fall,10846,2020,2,2019,,Full acceptance,2019,1644,Adult Spawners (hatchery + natural),Escapement - 3 Year Geometric Mean,425,MSST Escapement,850,Smsy Escapement Goal,3.868000031,1.934000015,,
10483,Chinook salmon - Washington Coast: Hoko Summer/Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Hoko Summer/Fall,11401,2021,2,2020,,Full acceptance,2020,1725,Adult Spawners (hatchery + natural),Escapement - 3 Year Geometric Mean,425,MSST Escapement,850,Smsy Escapement Goal,4.059000015,2.029000044,,
10483,Chinook salmon - Washington Coast: Hoko Summer/Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Hoko Summer/Fall,12182,2022,2,2020,,Full acceptance,2020,2032,Adult Spawners (hatchery + natural),Escapement - 3 Year Geometric Mean,425,MSST Escapement,850,Smsy Escapement Goal,4.781000137,2.391000032,,
10629,Chinook salmon - Washington Coast: Queets Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Fall,4687,2005,2,2004,Full Update,Full acceptance,2004,3523,Adult Spawners - Natural,Escapement,,,2500,Smsy Escapement Goal,,1.409000039,,
10629,Chinook salmon - Washington Coast: Queets Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Fall,4688,2006,2,2005,Full Update,Full acceptance,2005,2554,Adult Spawners - Natural,Escapement,,,2500,Smsy Escapement Goal,,1.021999955,,
10629,Chinook salmon - Washington Coast: Queets Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Fall,4689,2007,2,2006,Full Update,Full acceptance,2005,3076,Adult Spawners - Natural,Escapement,,,2500,Smsy Escapement Goal,,1.230000019,,
10629,Chinook salmon - Washington Coast: Queets Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Fall,4690,2008,2,2007,Full Update,Full acceptance,2007,1924,Adult Spawners - Natural,Escapement,,,2500,Smsy Escapement Goal,,0.769999981,,
10629,Chinook salmon - Washington Coast: Queets Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Fall,4691,2009,2,2008,Full Update,Full acceptance,2007,878,Adult Spawners - Natural,Escapement,,,2500,Smsy Escapement Goal,,0.351000011,,
10629,Chinook salmon - Washington Coast: Queets Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Fall,4692,2010,2,2009,Full Update,Full acceptance,2008,3082,Adult Spawners - Natural,Escapement,,,2500,Smsy Escapement Goal,,1.23300004,,
10629,Chinook salmon - Washington Coast: Queets Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Fall,4693,2011,2,2010,Full Update,Full acceptance,2008,3082,Adult Spawners - Natural,Escapement,,,2500,Smsy Escapement Goal,,1.23300004,,
10629,Chinook salmon - Washington Coast: Queets Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Fall,4694,2012,2,2011,Full Update,Full acceptance,2010,3377,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,1250,MSST Escapement,2500,Smsy Escapement Goal,2.701999903,1.350999951,,
10629,Chinook salmon - Washington Coast: Queets Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Fall,3740,2013,2,2012,Full Update,Full acceptance,2011,3642,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,1250,MSST Escapement,2500,Smsy Escapement Goal,2.914000034,1.457000017,,
10629,Chinook salmon - Washington Coast: Queets Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Fall,5132,2014,2,2013,Full Update,Full acceptance,2013,3756,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,1250,MSST Escapement,2500,Smsy Escapement Goal,3.005000114,1.501999974,,
10629,Chinook salmon - Washington Coast: Queets Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Fall,5530,2015,2,2014,Full Update,Full acceptance,2013,3330,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,1250,MSST Escapement,2500,Smsy Escapement Goal,2.664000034,1.332000017,,
10629,Chinook salmon - Washington Coast: Queets Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Fall,6301,2016,2,2015,Full Update,Full acceptance,2014,3319,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,1250,MSST Escapement,2500,Smsy Escapement Goal,2.654999971,1.327999949,,
10629,Chinook salmon - Washington Coast: Queets Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Fall,7240,2017,2,2015,Full Update,Full acceptance,2015,3742,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,1250,MSST Escapement,2500,Smsy Escapement Goal,2.993999958,1.496999979,,
10629,Chinook salmon - Washington Coast: Queets Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Fall,8136,2018,4,2017,Full Update,Full acceptance,2016,3897,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,1250,MSST Escapement,2500,Smsy Escapement Goal,3.118000031,1.559000015,,
10629,Chinook salmon - Washington Coast: Queets Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Fall,9677,2019,2,2017,,Full acceptance,2017,3472,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,1250,MSST Escapement,2500,Smsy Escapement Goal,2.778000116,1.389000058,,
10629,Chinook salmon - Washington Coast: Queets Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Fall,10847,2020,2,2018,,Full acceptance,2018,2546,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,1250,MSST Escapement,2500,Smsy Escapement Goal,2.036999941,1.018000007,,
10629,Chinook salmon - Washington Coast: Queets Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Fall,11395,2021,2,2019,,Full acceptance,2019,2550,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,1250,MSST Escapement,2500,Smsy Escapement Goal,2.039999962,1.019999981,,
10629,Chinook salmon - Washington Coast: Queets Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Fall,12183,2022,2,2021,,Full acceptance,2020,2729,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,1250,MSST Escapement,2500,Smsy Escapement Goal,2.183000088,1.092000008,,
10630,Chinook salmon - Washington Coast: Queets Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Spring/Summer,4695,2005,2,2004,Full Update,Full acceptance,2004,604,Adult Spawners - Natural,Escapement,,,700,Smsy Escapement Goal,,0.862999976,,
10630,Chinook salmon - Washington Coast: Queets Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Spring/Summer,4696,2006,2,2005,Full Update,Full acceptance,2005,362,Adult Spawners - Natural,Escapement,,,700,Smsy Escapement Goal,,0.51700002,,
10630,Chinook salmon - Washington Coast: Queets Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Spring/Summer,4697,2007,2,2006,Full Update,Full acceptance,2006,330,Adult Spawners - Natural,Escapement,,,700,Smsy Escapement Goal,,0.470999986,,
10630,Chinook salmon - Washington Coast: Queets Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Spring/Summer,4698,2008,2,2007,Full Update,Full acceptance,2007,352,Adult Spawners - Natural,Escapement,,,700,Smsy Escapement Goal,,0.503000021,,
10630,Chinook salmon - Washington Coast: Queets Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Spring/Summer,4699,2009,2,2008,Full Update,Full acceptance,2008,305,Adult Spawners - Natural,Escapement,,,700,Smsy Escapement Goal,,0.43599999,,
10630,Chinook salmon - Washington Coast: Queets Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Spring/Summer,4700,2010,2,2009,Full Update,Full acceptance,2009,495,Adult Spawners - Natural,Escapement,,,700,Smsy Escapement Goal,,0.707000017,,
10630,Chinook salmon - Washington Coast: Queets Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Spring/Summer,4701,2011,2,2010,Full Update,Full acceptance,2009,495,Adult Spawners - Natural,Escapement,,,700,Smsy Escapement Goal,,0.707000017,,
10630,Chinook salmon - Washington Coast: Queets Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Spring/Summer,4702,2012,2,2011,Full Update,Full acceptance,2010,339,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,350,MSST Escapement,700,Smsy Escapement Goal,0.968999982,0.483999997,,
10630,Chinook salmon - Washington Coast: Queets Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Spring/Summer,3741,2013,2,2012,Full Update,Full acceptance,2011,363,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,350,MSST Escapement,700,Smsy Escapement Goal,1.036999941,0.518999994,,
10630,Chinook salmon - Washington Coast: Queets Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Spring/Summer,5133,2014,2,2013,Full Update,Full acceptance,2013,528,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,350,MSST Escapement,700,Smsy Escapement Goal,1.508999944,0.754000008,,
10630,Chinook salmon - Washington Coast: Queets Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Spring/Summer,5531,2015,2,2014,Full Update,Full acceptance,2014,530,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,350,MSST Escapement,700,Smsy Escapement Goal,1.514000058,0.757000029,,
10630,Chinook salmon - Washington Coast: Queets Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Spring/Summer,6302,2016,2,2015,Full Update,Full acceptance,2014,530,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,350,MSST Escapement,700,Smsy Escapement Goal,1.514000058,0.757000029,,
10630,Chinook salmon - Washington Coast: Queets Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Spring/Summer,7241,2017,3,2015,Full Update,Full acceptance,2015,471,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,350,MSST Escapement,700,Smsy Escapement Goal,1.345999956,0.672999978,,
10630,Chinook salmon - Washington Coast: Queets Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Spring/Summer,8137,2018,4,2017,Full Update,Full acceptance,2016,521,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,350,MSST Escapement,700,Smsy Escapement Goal,1.488999963,0.744000018,,
10630,Chinook salmon - Washington Coast: Queets Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Spring/Summer,9678,2019,2,2016,,Full acceptance,2016,521,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,350,MSST Escapement,700,Smsy Escapement Goal,1.488999963,0.744000018,,
10630,Chinook salmon - Washington Coast: Queets Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Spring/Summer,10848,2020,2,2018,,Full acceptance,2018,655,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,350,MSST Escapement,700,Smsy Escapement Goal,1.871000051,0.93599999,,
10630,Chinook salmon - Washington Coast: Queets Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Spring/Summer,11396,2021,2,2019,,Full acceptance,2019,505,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,350,MSST Escapement,700,Smsy Escapement Goal,1.442999959,0.721000016,,
10630,Chinook salmon - Washington Coast: Queets Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Queets Spring/Summer,12184,2022,2,2021,,Full acceptance,2020,376,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,350,MSST Escapement,700,Smsy Escapement Goal,1.074000001,0.537,,
10633,Chinook salmon - Washington Coast: Quillayute Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Fall,4703,2005,2,2004,Full Update,Full acceptance,2004,3583,Adult Spawners - Natural,Escapement,,,3000,Smsy Escapement Goal,,1.194000006,,
10633,Chinook salmon - Washington Coast: Quillayute Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Fall,4704,2006,2,2005,Full Update,Full acceptance,2005,6721,Adult Spawners - Natural,Escapement,,,3000,Smsy Escapement Goal,,2.24000001,,
10633,Chinook salmon - Washington Coast: Quillayute Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Fall,4705,2007,2,2006,Full Update,Full acceptance,2006,6336,Adult Spawners - Natural,Escapement,,,3000,Smsy Escapement Goal,,2.111999989,,
10633,Chinook salmon - Washington Coast: Quillayute Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Fall,4706,2008,2,2007,Full Update,Full acceptance,2007,2934,Adult Spawners - Natural,Escapement,,,3000,Smsy Escapement Goal,,0.977999985,,
10633,Chinook salmon - Washington Coast: Quillayute Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Fall,4707,2009,2,2008,Full Update,Full acceptance,2008,4036,Adult Spawners - Natural,Escapement,,,3000,Smsy Escapement Goal,,1.345000029,,
10633,Chinook salmon - Washington Coast: Quillayute Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Fall,4708,2010,2,2009,Full Update,Full acceptance,2009,3083,Adult Spawners - Natural,Escapement,,,3000,Smsy Escapement Goal,,1.027999997,,
10633,Chinook salmon - Washington Coast: Quillayute Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Fall,4709,2011,2,2010,Full Update,Full acceptance,2010,4386,Adult Spawners - Natural,Escapement,,,3000,Smsy Escapement Goal,,1.462000012,,
10633,Chinook salmon - Washington Coast: Quillayute Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Fall,4710,2012,2,2011,Full Update,Full acceptance,2011,3869,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,1500,MSST Escapement,3000,Smsy Escapement Goal,2.578999996,1.289999962,,
10633,Chinook salmon - Washington Coast: Quillayute Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Fall,3744,2013,2,2012,Full Update,Full acceptance,2012,3880,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,1500,MSST Escapement,3000,Smsy Escapement Goal,2.586999893,1.292999983,,
10633,Chinook salmon - Washington Coast: Quillayute Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Fall,5134,2014,2,2013,Full Update,Full acceptance,2013,3826,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,1500,MSST Escapement,3000,Smsy Escapement Goal,2.551000118,1.274999976,,
10633,Chinook salmon - Washington Coast: Quillayute Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Fall,5534,2015,2,2014,Full Update,Full acceptance,2014,3394,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,1500,MSST Escapement,3000,Smsy Escapement Goal,2.263000011,1.131000042,,
10633,Chinook salmon - Washington Coast: Quillayute Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Fall,6305,2016,2,2015,Full Update,Full acceptance,2015,3259,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,1500,MSST Escapement,3000,Smsy Escapement Goal,2.173000097,1.085999966,,
10633,Chinook salmon - Washington Coast: Quillayute Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Fall,7244,2017,3,2016,Full Update,Full acceptance,2016,3115,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,1500,MSST Escapement,3000,Smsy Escapement Goal,2.076999903,1.037999988,,
10633,Chinook salmon - Washington Coast: Quillayute Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Fall,8138,2018,4,2017,Full Update,Full acceptance,2017,3493,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,1500,MSST Escapement,3000,Smsy Escapement Goal,2.328999996,1.164000034,,
10633,Chinook salmon - Washington Coast: Quillayute Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Fall,9679,2019,2,2018,,Full acceptance,2018,3758,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,1500,MSST Escapement,3000,Smsy Escapement Goal,2.505000114,1.253000021,,
10633,Chinook salmon - Washington Coast: Quillayute Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Fall,10863,2020,2,2019,,Full acceptance,2018,4687,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,1500,MSST Escapement,3000,Smsy Escapement Goal,3.125,1.562000036,,
10633,Chinook salmon - Washington Coast: Quillayute Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Fall,11399,2021,2,2020,,Full acceptance,2020,6306,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,1500,MSST Escapement,3000,Smsy Escapement Goal,4.203999996,2.101999998,,
10633,Chinook salmon - Washington Coast: Quillayute Fall,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Fall,12185,2022,2,2021,,Full acceptance,2021,6389,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,1500,MSST Escapement,3000,Smsy Escapement Goal,4.258999825,2.130000114,,
10634,Chinook salmon - Washington Coast: Quillayute Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Spring/Summer,4711,2005,2,2004,Full Update,Full acceptance,2004,745,Adult Spawners - Natural,Escapement,,,1200,Smsy Escapement Goal,,0.620999992,,
10634,Chinook salmon - Washington Coast: Quillayute Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Spring/Summer,4712,2006,2,2005,Full Update,Full acceptance,2005,706,Adult Spawners - Natural,Escapement,,,1200,Smsy Escapement Goal,,0.588,,
10634,Chinook salmon - Washington Coast: Quillayute Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Spring/Summer,4713,2007,2,2006,Full Update,Full acceptance,2006,600,Adult Spawners - Natural,Escapement,,,1200,Smsy Escapement Goal,,0.5,,
10634,Chinook salmon - Washington Coast: Quillayute Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Spring/Summer,4714,2008,2,2007,Full Update,Full acceptance,2007,498,Adult Spawners - Natural,Escapement,,,1200,Smsy Escapement Goal,,0.414999992,,
10634,Chinook salmon - Washington Coast: Quillayute Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Spring/Summer,4715,2009,2,2008,Full Update,Full acceptance,2008,904,Adult Spawners - Natural,Escapement,,,1200,Smsy Escapement Goal,,0.753000021,,
10634,Chinook salmon - Washington Coast: Quillayute Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Spring/Summer,4716,2010,2,2009,Full Update,Full acceptance,2009,895,Adult Spawners - Natural,Escapement,,,1200,Smsy Escapement Goal,,0.745999992,,
10634,Chinook salmon - Washington Coast: Quillayute Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Spring/Summer,4717,2011,2,2010,Full Update,Full acceptance,2010,702,Adult Spawners - Natural,Escapement,,,1200,Smsy Escapement Goal,,0.584999979,,
10634,Chinook salmon - Washington Coast: Quillayute Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Spring/Summer,4718,2012,2,2011,Full Update,Full acceptance,2011,647,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,600,MSST Escapement,1200,Smsy Escapement Goal,1.077999949,0.538999975,,
10634,Chinook salmon - Washington Coast: Quillayute Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Spring/Summer,3745,2013,2,2012,Full Update,Full acceptance,2012,685,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,600,MSST Escapement,1200,Smsy Escapement Goal,1.14199996,0.57099998,,
10634,Chinook salmon - Washington Coast: Quillayute Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Spring/Summer,5135,2014,2,2013,Full Update,Full acceptance,2013,733,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,600,MSST Escapement,1200,Smsy Escapement Goal,1.222000003,0.611000001,,
10634,Chinook salmon - Washington Coast: Quillayute Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Spring/Summer,5535,2015,2,2014,Full Update,Full acceptance,2014,725,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,600,MSST Escapement,1200,Smsy Escapement Goal,1.207999945,0.603999972,,
10634,Chinook salmon - Washington Coast: Quillayute Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Spring/Summer,6306,2016,2,2015,Full Update,Full acceptance,2014,783,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,600,MSST Escapement,1200,Smsy Escapement Goal,1.304999948,0.652999997,,
10634,Chinook salmon - Washington Coast: Quillayute Spring/Summer,PFMC,Pacific Coast Salmon,NWFSC / SWFSC,California Current,N,161980,Oncorhynchus tshawytscha,Chinook salmon,Washington Coast: Quillayute Spring/Summer,7245,2017,2,2016,Full Update,Full acceptance,2016,765,Adult Spawners - Natural,Escapement - 3 Year Geometric Mean,600,MSST Escapement,1200,Smsy Escapement Goal,1.274999976,0.638000011,,
